,daylabel,year,month,day,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
232,10.0,2011.0,1.0,10.0,16.0,1.0,0.0,1.0,1.0,8.2,10.605,40.0,8.9981,74.0
233,10.0,2011.0,1.0,10.0,17.0,1.0,0.0,1.0,1.0,8.2,11.365,40.0,7.0015,178.0
234,10.0,2011.0,1.0,10.0,18.0,1.0,0.0,1.0,1.0,8.2,9.85,40.0,15.0013,155.0
235,10.0,2011.0,1.0,10.0,19.0,1.0,0.0,1.0,1.0,6.56,8.335,47.0,11.0014,95.0
236,10.0,2011.0,1.0,10.0,20.0,1.0,0.0,1.0,1.0,6.56,8.335,50.0,11.0014,74.0
237,10.0,2011.0,1.0,10.0,21.0,1.0,0.0,1.0,1.0,5.74,6.82,59.0,12.998,38.0
238,10.0,2011.0,1.0,10.0,22.0,1.0,0.0,1.0,1.0,5.74,7.575,59.0,11.0014,24.0
239,10.0,2011.0,1.0,10.0,23.0,1.0,0.0,1.0,1.0,5.74,7.575,59.0,11.0014,18.0
240,11.0,2011.0,1.0,11.0,0.0,1.0,0.0,1.0,1.0,5.74,8.335,59.0,7.0015,12.0
241,11.0,2011.0,1.0,11.0,1.0,1.0,0.0,1.0,1.0,5.74,7.575,59.0,11.0014,3.0
242,11.0,2011.0,1.0,11.0,2.0,1.0,0.0,1.0,2.0,6.56,7.575,55.0,12.998,3.0
243,11.0,2011.0,1.0,11.0,3.0,1.0,0.0,1.0,2.0,6.56,8.3325,55.0,10.99805,0.0
244,11.0,2011.0,1.0,11.0,4.0,1.0,0.0,1.0,2.0,6.56,8.3325,55.0,10.99805,0.0
245,11.0,2011.0,1.0,11.0,5.0,1.0,0.0,1.0,2.0,6.56,9.09,55.0,8.9981,6.0
246,11.0,2011.0,1.0,11.0,6.0,1.0,0.0,1.0,2.0,6.56,9.09,55.0,8.9981,27.0
247,11.0,2011.0,1.0,11.0,7.0,1.0,0.0,1.0,2.0,6.56,11.365,55.0,0.0,99.0
248,11.0,2011.0,1.0,11.0,8.0,1.0,0.0,1.0,2.0,7.38,10.605,51.0,6.0032,217.0
249,11.0,2011.0,1.0,11.0,9.0,1.0,0.0,1.0,2.0,7.38,9.85,51.0,11.0014,130.0
250,11.0,2011.0,1.0,11.0,10.0,1.0,0.0,1.0,2.0,8.2,10.605,51.0,11.0014,54.0
251,11.0,2011.0,1.0,11.0,11.0,1.0,0.0,1.0,2.0,8.2,10.605,47.0,8.9981,35.0
252,11.0,2011.0,1.0,11.0,12.0,1.0,0.0,1.0,2.0,8.2,11.365,51.0,7.0015,57.0
253,11.0,2011.0,1.0,11.0,13.0,1.0,0.0,1.0,2.0,8.2,11.365,59.0,6.0032,52.0
254,11.0,2011.0,1.0,11.0,14.0,1.0,0.0,1.0,2.0,8.2,11.365,59.0,6.0032,63.0
255,11.0,2011.0,1.0,11.0,15.0,1.0,0.0,1.0,2.0,6.56,9.85,80.0,6.0032,47.0
256,11.0,2011.0,1.0,11.0,16.0,1.0,0.0,1.0,2.0,6.56,7.575,86.0,15.0013,76.0
257,11.0,2011.0,1.0,11.0,17.0,1.0,0.0,1.0,2.0,6.56,7.575,86.0,15.0013,136.0
258,11.0,2011.0,1.0,11.0,18.0,1.0,0.0,1.0,3.0,6.56,9.09,93.0,7.0015,95.0
259,11.0,2011.0,1.0,11.0,19.0,1.0,0.0,1.0,3.0,6.56,11.365,93.0,0.0,51.0
260,11.0,2011.0,1.0,11.0,20.0,1.0,0.0,1.0,3.0,6.56,7.575,93.0,12.998,32.0
261,11.0,2011.0,1.0,11.0,21.0,1.0,0.0,1.0,3.0,6.56,9.85,86.0,6.0032,20.0
262,11.0,2011.0,1.0,11.0,22.0,1.0,0.0,1.0,3.0,6.56,9.09,93.0,7.0015,29.0
263,11.0,2011.0,1.0,11.0,23.0,1.0,0.0,1.0,3.0,6.56,9.85,93.0,6.0032,19.0
264,12.0,2011.0,1.0,12.0,0.0,1.0,0.0,1.0,2.0,6.56,9.85,86.0,6.0032,7.0
265,12.0,2011.0,1.0,12.0,1.0,1.0,0.0,1.0,2.0,6.56,9.09,86.0,7.0015,6.0
266,12.0,2011.0,1.0,12.0,2.0,1.0,0.0,1.0,1.0,5.74,7.575,86.0,8.9981,1.0
267,12.0,2011.0,1.0,12.0,3.0,1.0,0.0,1.0,1.0,5.74,7.575,86.0,9.99975,0.0
268,12.0,2011.0,1.0,12.0,4.0,1.0,0.0,1.0,1.0,5.74,7.575,86.0,9.99975,0.0
269,12.0,2011.0,1.0,12.0,5.0,1.0,0.0,1.0,1.0,5.74,7.575,86.0,11.0014,5.0
270,12.0,2011.0,1.0,12.0,6.0,1.0,0.0,1.0,1.0,4.92,7.575,93.0,8.9981,16.0
271,12.0,2011.0,1.0,12.0,7.0,1.0,0.0,1.0,1.0,5.74,7.575,69.0,8.9981,54.0
272,12.0,2011.0,1.0,12.0,8.0,1.0,0.0,1.0,1.0,6.56,8.335,59.0,11.0014,128.0
273,12.0,2011.0,1.0,12.0,9.0,1.0,0.0,1.0,1.0,6.56,6.82,59.0,22.0028,81.0
274,12.0,2011.0,1.0,12.0,10.0,1.0,0.0,1.0,1.0,7.38,9.09,55.0,15.0013,39.0
275,12.0,2011.0,1.0,12.0,11.0,1.0,0.0,1.0,1.0,8.2,9.09,51.0,26.0027,35.0
276,12.0,2011.0,1.0,12.0,12.0,1.0,0.0,1.0,1.0,8.2,7.575,47.0,18.600540000000002,55.0
277,12.0,2011.0,1.0,12.0,13.0,1.0,0.0,1.0,1.0,9.02,9.85,44.0,23.9994,49.0
278,12.0,2011.0,1.0,12.0,14.0,1.0,0.0,1.0,1.0,8.2,9.09,47.0,22.0028,44.0
279,12.0,2011.0,1.0,12.0,15.0,1.0,0.0,1.0,1.0,8.2,8.335,47.0,27.9993,49.0
280,12.0,2011.0,1.0,12.0,16.0,1.0,0.0,1.0,1.0,9.02,9.85,44.0,22.0028,68.0
281,12.0,2011.0,1.0,12.0,17.0,1.0,0.0,1.0,1.0,8.2,9.09,47.0,23.9994,139.0
282,12.0,2011.0,1.0,12.0,18.0,1.0,0.0,1.0,1.0,8.2,7.575,47.0,17.6009,137.0
283,12.0,2011.0,1.0,12.0,19.0,1.0,0.0,1.0,1.0,7.38,7.575,47.0,27.9993,83.0
284,12.0,2011.0,1.0,12.0,20.0,1.0,0.0,1.0,1.0,6.56,6.82,50.0,22.0028,56.0
285,12.0,2011.0,1.0,12.0,21.0,1.0,0.0,1.0,1.0,6.56,6.82,55.0,22.0028,57.0
286,12.0,2011.0,1.0,12.0,22.0,1.0,0.0,1.0,1.0,6.56,6.06,55.0,30.0026,33.0
287,12.0,2011.0,1.0,12.0,23.0,1.0,0.0,1.0,1.0,5.74,5.305,59.0,27.9993,20.0
288,13.0,2011.0,1.0,13.0,0.0,1.0,0.0,1.0,1.0,5.74,6.06,59.0,19.0012,7.0
289,13.0,2011.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,5.74,6.06,50.0,19.0012,2.0
290,13.0,2011.0,1.0,13.0,2.0,1.0,0.0,1.0,1.0,5.74,6.06,50.0,23.9994,2.0
291,13.0,2011.0,1.0,13.0,3.0,1.0,0.0,1.0,1.0,5.74,6.06,50.0,22.0028,3.0
292,13.0,2011.0,1.0,13.0,4.0,1.0,0.0,1.0,1.0,5.74,6.06,50.0,16.9979,4.0
293,13.0,2011.0,1.0,13.0,5.0,1.0,0.0,1.0,1.0,5.74,6.06,50.0,19.9995,3.0
294,13.0,2011.0,1.0,13.0,6.0,1.0,0.0,1.0,1.0,4.92,7.575,54.0,8.9981,28.0
295,13.0,2011.0,1.0,13.0,7.0,1.0,0.0,1.0,1.0,4.92,7.575,54.0,8.9981,72.0
296,13.0,2011.0,1.0,13.0,8.0,1.0,0.0,1.0,1.0,5.74,6.82,50.0,12.998,202.0
297,13.0,2011.0,1.0,13.0,9.0,1.0,0.0,1.0,1.0,5.74,6.06,50.0,22.0028,139.0
298,13.0,2011.0,1.0,13.0,10.0,1.0,0.0,1.0,2.0,6.56,6.82,50.0,23.9994,38.0
299,13.0,2011.0,1.0,13.0,11.0,1.0,0.0,1.0,2.0,8.2,8.335,44.0,30.0026,37.0
300,13.0,2011.0,1.0,13.0,12.0,1.0,0.0,1.0,1.0,8.2,8.335,44.0,27.9993,52.0
301,13.0,2011.0,1.0,13.0,13.0,1.0,0.0,1.0,1.0,9.02,9.85,41.0,30.0026,83.0
302,13.0,2011.0,1.0,13.0,14.0,1.0,0.0,1.0,1.0,9.02,9.85,41.0,26.0027,42.0
303,13.0,2011.0,1.0,13.0,15.0,1.0,0.0,1.0,1.0,9.84,10.605,38.0,19.9995,60.0
304,13.0,2011.0,1.0,13.0,16.0,1.0,0.0,1.0,1.0,9.84,10.605,38.0,23.9994,78.0
305,13.0,2011.0,1.0,13.0,17.0,1.0,0.0,1.0,1.0,8.2,9.09,40.0,19.0012,162.0
306,13.0,2011.0,1.0,13.0,18.0,1.0,0.0,1.0,1.0,8.2,9.09,40.0,22.0028,144.0
307,13.0,2011.0,1.0,13.0,19.0,1.0,0.0,1.0,1.0,6.56,7.575,47.0,16.9979,99.0
308,13.0,2011.0,1.0,13.0,20.0,1.0,0.0,1.0,1.0,6.56,7.575,47.0,15.0013,64.0
309,13.0,2011.0,1.0,13.0,21.0,1.0,0.0,1.0,1.0,5.74,6.06,46.0,19.9995,40.0
310,13.0,2011.0,1.0,13.0,22.0,1.0,0.0,1.0,1.0,5.74,6.06,46.0,22.0028,30.0
311,13.0,2011.0,1.0,13.0,23.0,1.0,0.0,1.0,1.0,4.92,6.82,50.0,12.998,15.0
312,14.0,2011.0,1.0,14.0,0.0,1.0,0.0,1.0,1.0,4.92,6.82,50.0,12.998,14.0
313,14.0,2011.0,1.0,14.0,1.0,1.0,0.0,1.0,1.0,4.1,6.06,54.0,11.0014,5.0
314,14.0,2011.0,1.0,14.0,2.0,1.0,0.0,1.0,1.0,4.1,6.06,54.0,8.9981,1.0
315,14.0,2011.0,1.0,14.0,3.0,1.0,0.0,1.0,1.0,4.1,6.82,54.0,7.0015,1.0
316,14.0,2011.0,1.0,14.0,4.0,1.0,0.0,1.0,1.0,4.1,6.82,54.0,6.50235,0.0
317,14.0,2011.0,1.0,14.0,5.0,1.0,0.0,1.0,1.0,4.1,6.82,54.0,6.0032,8.0
318,14.0,2011.0,1.0,14.0,6.0,1.0,0.0,1.0,1.0,4.1,9.09,54.0,0.0,17.0
319,14.0,2011.0,1.0,14.0,7.0,1.0,0.0,1.0,1.0,4.1,6.06,74.0,11.0014,70.0
320,14.0,2011.0,1.0,14.0,8.0,1.0,0.0,1.0,1.0,4.92,8.335,68.0,0.0,158.0
321,14.0,2011.0,1.0,14.0,9.0,1.0,0.0,1.0,1.0,5.74,7.575,69.0,8.9981,117.0
322,14.0,2011.0,1.0,14.0,10.0,1.0,0.0,1.0,1.0,7.38,9.09,55.0,12.998,44.0
323,14.0,2011.0,1.0,14.0,11.0,1.0,0.0,1.0,1.0,7.38,8.335,51.0,19.0012,53.0
324,14.0,2011.0,1.0,14.0,12.0,1.0,0.0,1.0,1.0,8.2,9.85,44.0,16.9979,61.0
325,14.0,2011.0,1.0,14.0,13.0,1.0,0.0,1.0,1.0,9.02,9.85,37.0,26.0027,77.0
326,14.0,2011.0,1.0,14.0,14.0,1.0,0.0,1.0,1.0,9.02,10.605,41.0,19.0012,64.0
327,14.0,2011.0,1.0,14.0,15.0,1.0,0.0,1.0,1.0,9.84,12.12,38.0,11.0014,68.0
328,14.0,2011.0,1.0,14.0,16.0,1.0,0.0,1.0,1.0,9.02,12.12,41.0,7.0015,90.0
329,14.0,2011.0,1.0,14.0,17.0,1.0,0.0,1.0,1.0,9.02,11.365,41.0,11.0014,159.0
330,14.0,2011.0,1.0,14.0,18.0,1.0,0.0,1.0,1.0,8.2,12.88,47.0,0.0,139.0
331,14.0,2011.0,1.0,14.0,19.0,1.0,0.0,1.0,1.0,6.56,9.85,59.0,6.0032,92.0
332,14.0,2011.0,1.0,14.0,20.0,1.0,0.0,1.0,1.0,7.38,12.12,59.0,0.0,68.0
333,14.0,2011.0,1.0,14.0,21.0,1.0,0.0,1.0,1.0,6.56,11.365,69.0,0.0,52.0
334,14.0,2011.0,1.0,14.0,22.0,1.0,0.0,1.0,2.0,6.56,11.365,69.0,0.0,36.0
335,14.0,2011.0,1.0,14.0,23.0,1.0,0.0,1.0,2.0,7.38,12.12,55.0,0.0,27.0
336,15.0,2011.0,1.0,15.0,0.0,1.0,0.0,0.0,1.0,7.38,12.12,55.0,0.0,28.0
337,15.0,2011.0,1.0,15.0,1.0,1.0,0.0,0.0,2.0,6.56,9.85,59.0,6.0032,20.0
338,15.0,2011.0,1.0,15.0,2.0,1.0,0.0,0.0,2.0,6.56,9.85,59.0,6.0032,12.0
339,15.0,2011.0,1.0,15.0,3.0,1.0,0.0,0.0,2.0,6.56,11.365,59.0,0.0,8.0
340,15.0,2011.0,1.0,15.0,4.0,1.0,0.0,0.0,2.0,6.56,11.365,59.0,0.0,5.0
341,15.0,2011.0,1.0,15.0,5.0,1.0,0.0,0.0,1.0,6.56,11.365,59.0,0.0,1.0
342,15.0,2011.0,1.0,15.0,6.0,1.0,0.0,0.0,1.0,5.74,8.335,63.0,7.0015,3.0
343,15.0,2011.0,1.0,15.0,7.0,1.0,0.0,0.0,1.0,5.74,10.605,63.0,0.0,10.0
344,15.0,2011.0,1.0,15.0,8.0,1.0,0.0,0.0,1.0,5.74,7.575,63.0,8.9981,23.0
345,15.0,2011.0,1.0,15.0,9.0,1.0,0.0,0.0,1.0,6.56,9.09,64.0,8.9981,33.0
346,15.0,2011.0,1.0,15.0,10.0,1.0,0.0,0.0,1.0,7.38,9.85,59.0,11.0014,59.0
347,15.0,2011.0,1.0,15.0,11.0,1.0,0.0,0.0,1.0,8.2,9.85,55.0,15.0013,72.0
348,15.0,2011.0,1.0,15.0,12.0,1.0,0.0,0.0,1.0,9.84,11.365,48.0,15.0013,89.0
349,15.0,2011.0,1.0,15.0,13.0,1.0,0.0,0.0,1.0,11.48,12.88,38.0,19.9995,101.0
350,15.0,2011.0,1.0,15.0,14.0,1.0,0.0,0.0,1.0,12.3,14.395,39.0,19.0012,118.0
351,15.0,2011.0,1.0,15.0,15.0,1.0,0.0,0.0,2.0,13.12,15.91,36.0,12.998,129.0
352,15.0,2011.0,1.0,15.0,16.0,1.0,0.0,0.0,2.0,13.94,16.665,34.0,12.998,128.0
353,15.0,2011.0,1.0,15.0,17.0,1.0,0.0,0.0,2.0,13.12,15.15,36.0,19.0012,83.0
354,15.0,2011.0,1.0,15.0,18.0,1.0,0.0,0.0,2.0,12.3,14.395,45.0,16.9979,84.0
355,15.0,2011.0,1.0,15.0,19.0,1.0,0.0,0.0,2.0,13.12,15.15,39.0,16.9979,74.0
356,15.0,2011.0,1.0,15.0,20.0,1.0,0.0,0.0,2.0,13.12,15.15,39.0,16.9979,41.0
357,15.0,2011.0,1.0,15.0,21.0,1.0,0.0,0.0,2.0,13.12,15.15,39.0,15.0013,57.0
358,15.0,2011.0,1.0,15.0,22.0,1.0,0.0,0.0,2.0,12.3,15.91,42.0,7.0015,26.0
359,15.0,2011.0,1.0,15.0,23.0,1.0,0.0,0.0,1.0,12.3,14.395,45.0,19.0012,44.0
360,32.0,2011.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,6.56,9.09,64.0,7.0015,8.0
361,32.0,2011.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,6.56,9.09,69.0,7.0015,3.0
362,32.0,2011.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,6.56,11.365,69.0,0.0,2.0
363,32.0,2011.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,6.56,11.365,69.0,0.0,2.0
364,32.0,2011.0,2.0,1.0,4.0,1.0,0.0,1.0,2.5,6.15,10.985,81.0,0.0,0.0
365,32.0,2011.0,2.0,1.0,5.0,1.0,0.0,1.0,3.0,5.74,10.605,93.0,0.0,3.0
366,32.0,2011.0,2.0,1.0,6.0,1.0,0.0,1.0,3.0,5.74,10.605,93.0,0.0,22.0
367,32.0,2011.0,2.0,1.0,7.0,1.0,0.0,1.0,3.0,6.56,11.365,93.0,0.0,52.0
368,32.0,2011.0,2.0,1.0,8.0,1.0,0.0,1.0,3.0,6.56,11.365,93.0,0.0,135.0
369,32.0,2011.0,2.0,1.0,9.0,1.0,0.0,1.0,2.0,6.56,11.365,93.0,0.0,116.0
370,32.0,2011.0,2.0,1.0,10.0,1.0,0.0,1.0,2.0,6.56,11.365,93.0,0.0,47.0
371,32.0,2011.0,2.0,1.0,11.0,1.0,0.0,1.0,2.0,7.38,12.12,86.0,0.0,51.0
372,32.0,2011.0,2.0,1.0,12.0,1.0,0.0,1.0,2.0,8.2,12.88,86.0,0.0,55.0
373,32.0,2011.0,2.0,1.0,13.0,1.0,0.0,1.0,2.0,8.2,12.88,86.0,0.0,52.0
374,32.0,2011.0,2.0,1.0,14.0,1.0,0.0,1.0,2.0,9.02,12.88,80.0,6.0032,54.0
375,32.0,2011.0,2.0,1.0,15.0,1.0,0.0,1.0,2.0,9.84,14.395,75.0,0.0,52.0
376,32.0,2011.0,2.0,1.0,16.0,1.0,0.0,1.0,2.0,9.84,12.12,75.0,8.9981,64.0
377,32.0,2011.0,2.0,1.0,17.0,1.0,0.0,1.0,2.0,9.84,14.395,75.0,0.0,176.0
378,32.0,2011.0,2.0,1.0,18.0,1.0,0.0,1.0,2.0,9.84,12.88,81.0,7.0015,168.0
379,32.0,2011.0,2.0,1.0,19.0,1.0,0.0,1.0,2.0,9.84,12.12,81.0,8.9981,108.0
380,32.0,2011.0,2.0,1.0,20.0,1.0,0.0,1.0,2.0,9.02,11.365,87.0,8.9981,74.0
381,32.0,2011.0,2.0,1.0,21.0,1.0,0.0,1.0,2.0,9.02,11.365,87.0,8.9981,64.0
382,32.0,2011.0,2.0,1.0,22.0,1.0,0.0,1.0,2.0,9.02,12.88,87.0,6.0032,36.0
383,32.0,2011.0,2.0,1.0,23.0,1.0,0.0,1.0,3.0,8.2,9.85,93.0,12.998,16.0
384,33.0,2011.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,9.02,12.12,93.0,7.0015,2.0
385,33.0,2011.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,9.02,11.365,93.0,12.998,3.0
386,33.0,2011.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,9.02,11.365,93.0,8.9981,4.0
387,33.0,2011.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,9.02,11.365,93.0,8.9981,1.0
388,33.0,2011.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,9.02,10.605,93.0,19.0012,1.0
389,33.0,2011.0,2.0,2.0,5.0,1.0,0.0,1.0,3.0,9.02,12.12,93.0,7.0015,3.0
390,33.0,2011.0,2.0,2.0,6.0,1.0,0.0,1.0,3.0,9.02,12.12,93.0,7.0015,18.0
391,33.0,2011.0,2.0,2.0,7.0,1.0,0.0,1.0,3.0,9.02,10.605,93.0,15.0013,49.0
392,33.0,2011.0,2.0,2.0,8.0,1.0,0.0,1.0,3.0,9.02,10.605,93.0,15.0013,155.0
393,33.0,2011.0,2.0,2.0,9.0,1.0,0.0,1.0,2.0,9.84,12.88,93.0,6.0032,123.0
394,33.0,2011.0,2.0,2.0,10.0,1.0,0.0,1.0,2.0,9.02,13.635,100.0,0.0,61.0
395,33.0,2011.0,2.0,2.0,11.0,1.0,0.0,1.0,2.0,9.84,11.365,93.0,12.998,52.0
396,33.0,2011.0,2.0,2.0,12.0,1.0,0.0,1.0,2.0,9.84,11.365,93.0,15.0013,64.0
397,33.0,2011.0,2.0,2.0,13.0,1.0,0.0,1.0,1.0,13.94,16.665,93.0,11.0014,75.0
398,33.0,2011.0,2.0,2.0,14.0,1.0,0.0,1.0,1.0,15.58,19.695,82.0,26.0027,63.0
399,33.0,2011.0,2.0,2.0,15.0,1.0,0.0,1.0,1.0,15.58,19.695,76.0,22.0028,76.0
400,33.0,2011.0,2.0,2.0,16.0,1.0,0.0,1.0,1.0,14.76,16.665,71.0,19.9995,103.0
401,33.0,2011.0,2.0,2.0,17.0,1.0,0.0,1.0,1.0,14.76,15.91,53.0,7.800140000000001,190.0
402,33.0,2011.0,2.0,2.0,18.0,1.0,0.0,1.0,1.0,13.94,14.395,42.0,8.60012,182.0
403,33.0,2011.0,2.0,2.0,19.0,1.0,0.0,1.0,1.0,11.48,12.12,45.0,10.8004,91.0
404,33.0,2011.0,2.0,2.0,20.0,1.0,0.0,1.0,1.0,9.84,9.85,48.0,17.80056,75.0
405,33.0,2011.0,2.0,2.0,21.0,1.0,0.0,1.0,1.0,9.02,9.85,47.0,22.0028,63.0
406,33.0,2011.0,2.0,2.0,22.0,1.0,0.0,1.0,1.0,9.02,10.605,44.0,16.9979,40.0
407,33.0,2011.0,2.0,2.0,23.0,1.0,0.0,1.0,1.0,8.2,8.335,44.0,30.0026,32.0
408,34.0,2011.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,8.2,8.335,40.0,30.0026,12.0
409,34.0,2011.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,8.2,7.575,44.0,20.49932,5.0
410,34.0,2011.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,7.38,8.335,43.0,16.9979,2.0
411,34.0,2011.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,7.38,8.335,43.0,16.9979,1.0
412,34.0,2011.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,6.97,7.5775,46.5,18.4987,0.0
413,34.0,2011.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,6.56,6.82,50.0,19.9995,2.0
414,34.0,2011.0,2.0,3.0,6.0,1.0,0.0,1.0,1.0,6.56,6.82,43.0,23.9994,39.0
415,34.0,2011.0,2.0,3.0,7.0,1.0,0.0,1.0,1.0,5.74,6.06,50.0,22.0028,87.0
416,34.0,2011.0,2.0,3.0,8.0,1.0,0.0,1.0,1.0,5.74,6.06,50.0,23.9994,188.0
417,34.0,2011.0,2.0,3.0,9.0,1.0,0.0,1.0,1.0,6.56,6.82,47.0,19.9995,133.0
418,34.0,2011.0,2.0,3.0,10.0,1.0,0.0,1.0,1.0,7.38,7.575,43.0,22.0028,52.0
419,34.0,2011.0,2.0,3.0,11.0,1.0,0.0,1.0,1.0,7.38,6.82,43.0,30.0026,64.0
420,34.0,2011.0,2.0,3.0,12.0,1.0,0.0,1.0,1.0,8.2,9.09,40.0,23.9994,69.0
421,34.0,2011.0,2.0,3.0,13.0,1.0,0.0,1.0,1.0,8.2,8.335,40.0,27.9993,51.0
422,34.0,2011.0,2.0,3.0,14.0,1.0,0.0,1.0,1.0,9.02,9.85,37.0,26.0027,47.0
423,34.0,2011.0,2.0,3.0,15.0,1.0,0.0,1.0,1.0,9.02,9.85,37.0,22.0028,60.0
424,34.0,2011.0,2.0,3.0,16.0,1.0,0.0,1.0,1.0,9.02,10.605,37.0,16.9979,78.0
425,34.0,2011.0,2.0,3.0,17.0,1.0,0.0,1.0,1.0,8.2,9.85,40.0,12.998,175.0
426,34.0,2011.0,2.0,3.0,18.0,1.0,0.0,1.0,1.0,8.2,10.605,40.0,11.0014,147.0
427,34.0,2011.0,2.0,3.0,19.0,1.0,0.0,1.0,1.0,8.2,12.88,40.0,0.0,96.0
428,34.0,2011.0,2.0,3.0,20.0,1.0,0.0,1.0,1.0,8.2,11.365,47.0,6.0032,109.0
429,34.0,2011.0,2.0,3.0,21.0,1.0,0.0,1.0,1.0,7.38,10.605,55.0,7.0015,54.0
430,34.0,2011.0,2.0,3.0,22.0,1.0,0.0,1.0,1.0,7.38,10.605,51.0,6.0032,41.0
431,34.0,2011.0,2.0,3.0,23.0,1.0,0.0,1.0,1.0,8.2,11.365,47.0,7.0015,38.0
432,35.0,2011.0,2.0,4.0,0.0,1.0,0.0,1.0,2.0,8.2,12.88,44.0,0.0,13.0
433,35.0,2011.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,6.56,11.365,59.0,0.0,7.0
434,35.0,2011.0,2.0,4.0,2.0,1.0,0.0,1.0,2.0,5.74,8.335,63.0,7.0015,1.0
435,35.0,2011.0,2.0,4.0,3.0,1.0,0.0,1.0,2.0,5.74,8.335,63.0,7.0015,1.0
436,35.0,2011.0,2.0,4.0,4.0,1.0,0.0,1.0,2.0,5.74,7.955,63.0,7.9998,0.0
437,35.0,2011.0,2.0,4.0,5.0,1.0,0.0,1.0,2.0,5.74,7.575,63.0,8.9981,7.0
438,35.0,2011.0,2.0,4.0,6.0,1.0,0.0,1.0,2.0,6.56,11.365,55.0,0.0,28.0
439,35.0,2011.0,2.0,4.0,7.0,1.0,0.0,1.0,1.0,5.74,10.605,59.0,0.0,87.0
440,35.0,2011.0,2.0,4.0,8.0,1.0,0.0,1.0,1.0,5.74,7.575,74.0,8.9981,220.0
441,35.0,2011.0,2.0,4.0,9.0,1.0,0.0,1.0,2.0,6.56,9.09,80.0,8.9981,127.0
442,35.0,2011.0,2.0,4.0,10.0,1.0,0.0,1.0,2.0,8.2,10.605,51.0,8.9981,51.0
443,35.0,2011.0,2.0,4.0,11.0,1.0,0.0,1.0,1.0,9.02,11.365,51.0,11.0014,64.0
444,35.0,2011.0,2.0,4.0,12.0,1.0,0.0,1.0,2.0,9.84,12.12,48.0,11.0014,86.0
445,35.0,2011.0,2.0,4.0,13.0,1.0,0.0,1.0,2.0,10.66,12.88,50.0,15.0013,82.0
446,35.0,2011.0,2.0,4.0,14.0,1.0,0.0,1.0,2.0,11.48,13.635,45.0,11.0014,91.0
447,35.0,2011.0,2.0,4.0,15.0,1.0,0.0,1.0,2.0,11.48,13.635,48.0,16.9979,90.0
448,35.0,2011.0,2.0,4.0,16.0,1.0,0.0,1.0,2.0,12.3,14.395,42.0,15.0013,99.0
449,35.0,2011.0,2.0,4.0,17.0,1.0,0.0,1.0,2.0,10.66,13.635,56.0,8.9981,205.0
450,35.0,2011.0,2.0,4.0,18.0,1.0,0.0,1.0,2.0,9.84,12.88,60.0,7.0015,155.0
451,35.0,2011.0,2.0,4.0,19.0,1.0,0.0,1.0,2.0,9.84,12.12,65.0,8.9981,103.0
452,35.0,2011.0,2.0,4.0,20.0,1.0,0.0,1.0,2.0,9.84,12.12,65.0,11.0014,71.0
453,35.0,2011.0,2.0,4.0,21.0,1.0,0.0,1.0,2.0,9.84,12.12,70.0,11.0014,43.0
454,35.0,2011.0,2.0,4.0,22.0,1.0,0.0,1.0,2.0,9.84,12.12,65.0,11.0014,46.0
455,35.0,2011.0,2.0,4.0,23.0,1.0,0.0,1.0,2.0,9.84,12.12,70.0,8.9981,31.0
456,36.0,2011.0,2.0,5.0,0.0,1.0,0.0,0.0,2.0,9.84,12.12,70.0,11.0014,39.0
457,36.0,2011.0,2.0,5.0,1.0,1.0,0.0,0.0,2.0,9.84,12.12,65.0,11.0014,18.0
458,36.0,2011.0,2.0,5.0,2.0,1.0,0.0,0.0,2.0,9.84,12.12,75.0,11.0014,17.0
459,36.0,2011.0,2.0,5.0,3.0,1.0,0.0,0.0,2.0,9.84,12.12,75.0,11.0014,11.0
460,36.0,2011.0,2.0,5.0,4.0,1.0,0.0,0.0,3.0,9.02,11.365,93.0,8.9981,8.0
461,36.0,2011.0,2.0,5.0,5.0,1.0,0.0,0.0,3.0,8.2,11.365,100.0,6.0032,9.0
462,36.0,2011.0,2.0,5.0,6.0,1.0,0.0,0.0,3.0,8.2,12.88,100.0,0.0,4.0
463,36.0,2011.0,2.0,5.0,7.0,1.0,0.0,0.0,3.0,9.02,12.88,93.0,6.0032,4.0
464,36.0,2011.0,2.0,5.0,8.0,1.0,0.0,0.0,3.0,8.2,11.365,100.0,6.0032,10.0
